germplasmName,Dim.1,Dim.2
TMEB1448,0.019852028782029758,0.03543213109132521
TMEB1463,0.01197754789672353,0.01639100913058703
TMEB1468,0.019200903518020913,0.0013935723444247056
TMEB1470,0.012932059886579797,1.9435016135869692e-4
TMEB1471,0.02098738725321854,0.002336629020126617
TMEB1484,0.02082577441904416,0.03251186643911001
TMEB1490,0.023746114788812202,0.013400932338577096
TMEB1491,0.016130915643810487,0.004424990339495987
TMEB1502,0.02208070119802397,0.022381980310674756
TMEB1503,0.022431021557451233,0.1035949241121905
TMEB1515,0.019904094158946152,0.08777521430758527
TMEB1529,0.0162160009565659,0.00314906436033244
TMEB1540,0.011547892224150235,0.017266221767612812
TMEB1548,0.01632361501049414,0.0030480530883228787
TMEB1551,0.011988402243439273,0.01713846158673821
TMEB1552,0.01132534359298718,0.015423138133036437
TMEB1556,0.023860605519187526,0.014222649052932086
TMEB1559,0.03291903969102225,0.08867472511132576
TMEB1560,0.032911713375630834,0.08874374565496408
TMEB1571,0.012145564148400805,0.01675607414925004
TMEB1572,0.029841322436327797,0.0782580269813471
TMEB1574,0.03305510364895834,0.08915468751719129
TMEB1582,0.02379703707425175,0.03074668752761863
TMEB1589,0.02311035758954462,0.04083759030268755
TMEB1591,0.017947685244096654,0.0017912734976445648
TMEB1592,0.009864811126808506,0.01771757950440084
TMEB1602,0.024203957371253006,0.021245422034457246
TMEB1607,0.022378271015912065,0.1028015744266799
TMEB1608,0.024770670420064752,0.06340601779133141
TMEB1612,0.031217212514238472,0.08462922066024929
TMEB1620,0.02687290184828915,0.06538312355886608
TMEB1622,0.02471133172973564,0.04254895324984994
TMEB1624,0.02607275308449668,0.044762537237752344
TMEB1625,0.03287965551753962,0.08971730768958715
TMEB1627,6.605331461952137e-4,0.0262471799184761
TMEB1628,0.03182353446495012,0.08674367233148962
TMEB1639,0.023240547606706876,0.033195521868666984
TMEB1640,0.02679556094926081,0.06954011856949031
TMEB1648,0.02522172886972011,0.04474740544484783
TMEB1652,0.024264438712405932,0.04116144088829415
TMEB1656,0.02380606929830424,0.04117459324982133
TMEB1667,0.03297279643526315,0.08943786441718313
TMEB1669,0.03295109215646366,0.08922442120206502
TMEB1670,0.03292873767446915,0.08831464935997649
TMEB1712,0.023653934516077224,0.02419994050585026
TMEB1720,0.024351597060571495,0.025467735653582166
TMEB1740,0.018270554299045595,0.0036870912150365255
TMEB1742,0.026647372384546234,0.04592574756841622
TMEB1822,0.015375502040139481,4.737986994842642e-4
TMEB1824,0.01896582192793045,0.0041863282603229
TMEB1826,0.025628085905412677,0.020444823810431438
TMEB1827,0.019158509231265095,0.004337316408191444
TMEB1829,0.020155597181080922,0.011428927346604873
TMEB1842,0.023118566047656955,0.04663848505225072
TMEB1848,0.027736121604206396,0.04815116858838947
TMEB1853,0.026672991825712367,0.047084736583912545
TMEB1854,0.019933377057174177,0.016469206258379773
TMEB1855,0.026371511799154188,0.0429283673621816
TMEB1865,0.021005816890094314,0.021651143990545622
TMEB1869,0.0166870511430925,0.011206909311193612
TMEB1882,0.0061659063704381295,0.05204149433844927
TMEB1883,0.00958351319527761,0.012520151613307936
TMEB1884,0.00149451241926158,0.009256228832382698
TMEB1885,6.155012620617895e-4,0.019449718914872915
TMEB1889,0.017386900621813632,0.0023408370561720238
TMEB1902,0.013854124963504971,1.1324242932754824e-4
TMEB1904,0.0030283498100156323,0.045813047290067896
TMEB1906,0.015610757959759134,0.013869940062544769
TMEB1914,0.012150633467668058,0.02082404021782394
TMEB1916,0.01489987867325292,8.912904769551633e-5
TMEB1922,0.009446787929178115,0.021014882448711115
TMEB1924,0.006446360019729332,0.016483754092268176
TMEB1942,0.03242105985263436,0.08746024363627378
TMEB2001,0.0206693319913146,0.03648061397877729
TMEB2002,0.021030755768615662,0.002005697739146833
TMEB2006,0.025792757653277744,0.0698641158742553
TMEB2009,0.03193410925100987,0.08450352582739422
TMEB2010,0.022666734604190095,0.022102583400369955
TMEB2015,0.025700305231501352,0.07030422197458404
TMEB2019,0.017644471245649208,0.014854131287678724
TMEB2020,0.023257545648933866,0.04690037735585292
TMEB2021,0.021137877215752873,0.04670507517951625
TMEB2028,0.022896419479065164,0.016663037396164773
TMEB2050,0.01881832223662879,0.0025194848180985197
TMEB2055,0.021121084795779746,0.002122036299680245
TMEB2056,0.013819510364520058,1.1154410384935118e-4
TMEB2058,0.023137107560300015,0.0466750350631912
TMEB2059,0.021559410550712928,0.028631872345808246
TMEB2060,0.019674094566162485,0.016357490826157544
TMEB2065,0.019970319740851283,0.008789811521179093
TMEB2066,0.01980607656174228,0.0036670333267842673
TMEB2068,0.02107583492718949,0.046963654198755145
TMEB2080,0.02323517476043176,0.031096157427421493
TMEB2081,0.021009003581124074,0.0021256033651247713
TMEB2085,0.01380812602669527,2.2027501672829396e-4
TMEB2088,0.02399342957130205,0.02007250923974678
TMEB2089,0.013880085497703198,9.86219731854082e-5
TMEB2092,0.03283804478076174,0.08927661853812145
TMEB2095,0.022597258957423944,0.042387517394599415
TMEB2099,0.005991816014704682,0.011083411480727752
TMEB2100,0.014178996419521847,8.91080420817742e-8
TMEB2108,0.01206404845208139,0.00423066880516635
TMEB1887,5.565772229658281e-4,0.019759573609895074
TMEB2069,0.015055794571991143,0.0073185827973070074
TMEB1661,0.03249287481822997,0.08703813664683605
TMEB1462,0.021694499694848615,0.04080549984081285
TMEB19,0.024021038774435125,0.043090871683207396
TMEB20,0.0197279701183085,0.016352162849772207
TMEB21,0.02208736370189706,0.017993408237685454
TMEB23,0.02335555841738262,0.016754598657732867
TMEB24,0.023321141474523355,0.01737672374100319
TMEB25,0.026707897269174195,0.04350503390545159
TMEB26,0.022886359861130242,0.03337860611240421
TMEB28,0.017837873629618462,0.03989909888661535
TMEB30,0.01377834416236226,0.017990452787078125
TMEB31,0.02200523891654773,0.018561290576408786
TMEB33,0.02249925932853679,0.019917232058417406
TMEB34,0.02414828052857092,0.0205094636883598
TMEB35,0.026623206323387515,0.04576726546081028
TMEB37,0.018305836333312262,0.005993433937532815
TMEB43,0.032848986924440424,0.08868165965791584
TMEB47,0.0208102910673154,0.021119238980175592
TMEB49,0.0226609769434394,0.1011827793125398
TMEB51,0.03200970752118955,0.08554808088652502
TMEB55,0.015213002558918522,0.007825280045047709
TMEB62,0.024195834868353347,0.03928531677127616
TMEB63,0.023530256487934446,0.03325801076298533
TMEB69,0.03297399258740247,0.08901044477144862
TMEB72,0.03293299003439277,0.08891091139726186
TMEB75,0.03291857236126229,0.08902770003622303
TMEB77,0.03283384669851789,0.08791657241851876
TMEB78,0.031216865364411334,0.08128524798212844
TMEB81,0.0325710880505261,0.08718439663243918
TMEB84,0.02116083440726001,0.06610581113222888
TMEB86,0.033014443272061746,0.08963544602944569
TMEB91,0.03299599794923007,0.08970607872140214
TMEB93,0.033119215492295156,0.08905620799211524
TMEB95,0.03291218600572965,0.08965092838992145
TMEB96,0.032977833801089484,0.08873920235005969
TMEB98,0.030794173143271705,0.08498931748292451
TMEB99,0.00817108935279216,4.1475714288258676e-4
TMEB128,0.012276635120753084,0.03791241738703651
TMEB130,6.797139538283002e-4,7.547726706702936e-4
TMEB131,0.017899628140659436,0.0020604630762638843
TMEB132,7.554400374581697e-4,7.614076403473055e-4
TMEB134,0.01165790411890062,0.004408602047750968
TMEB135,6.412623642143749e-4,5.918288721998095e-4
TMEB136,7.559719419509925e-4,8.348929758519726e-4
TMEB137,7.738143176500975e-4,7.376065392920612e-4
TMEB138,0.018437990265154747,0.0047471987132157775
TMEB139,7.741776956673156e-4,5.458810486431774e-4
TMEB146,0.005460517013545957,0.0010313356908155079
TMEB147,0.00849109215061343,0.01094426291752328
TMEB148,0.013280519671393565,0.02014104827717558
TMEB150,0.013849903332561312,0.006437030907368075
TMEB151,8.523922057454212e-4,0.004153342781163332
TMEB152,0.008508675475047762,0.02415000464591744
TMEB153,0.001037103486350747,3.8053067860086936e-4
TMEB154,8.71678978213695e-4,4.216107948031029e-4
TMEB156,8.937058118222335e-4,0.0013961469002278701
TMEB157,2.285674112663926e-4,0.03015853845165902
TMEB158,0.017336399894201205,0.03957010433367497
TMEB159,0.01720448302333279,0.042734162674448684
TMEB160,0.011669427198487004,0.009918640332817873
TMEB161,0.010273815472582229,0.003948568881967051
TMEB162,0.0059466448769186575,0.04837185132090568
TMEB164,0.015300265137142848,0.062086425265351054
TMEB167,0.009662414639510238,0.01126045708283179
TMEB168,0.00966961254927832,0.0017906677607822466
TMEB169,0.008184665630970636,0.04345016991640301
TMEB170,0.008255100194878781,4.6500220625061804e-5
TMEB171,0.002794105196004764,0.01811418538542772
TMEB172,0.028173671443761886,0.046007393642911135
TMEB173,0.028926740368536506,0.05087128170987484
TMEB174,1.796138978744598e-4,0.0027928403904368057
TMEB175,2.04447848472624e-4,0.0020782216694949012
TMEB176,0.009712071125937924,8.529199273902828e-4
TMEB179,0.006480786703153252,0.0017014004219599215
TMEB182,0.00451630955542085,0.01510355730217277
TMEB183,0.01598619561039143,2.0651109940449446e-6
TMEB185,0.014929039817987409,0.002142311555456532
TMEB186,0.005188926569171109,0.0017319885857101365
TMEB187,1.0022910560747042e-4,0.0033581763557907047
TMEB188,0.014015858185684203,0.009454256765460307
TMEB189,0.01397989360154108,0.009673397998564126
TMEB191,4.3316932561385024e-5,6.919786593383992e-4
TMEB192,0.007039040242153039,0.035785357553098085
TMEB193,0.007014100497988753,0.0355769013291155
TMEB197,0.02146788987749352,0.020664735420757904
TMEB198,0.020425689117649717,0.0018565755357003299
TMEB202,0.021516518248625896,0.055359050467794726
TMEB205,0.00526438468747798,0.004508726076894659
TMEB206,0.00519210605600266,0.006009447292930422
TMEB208,0.014413091260843855,2.607221285674605e-5
TMEB209,0.010248154031898375,0.011399160929901194
TMEB210,0.0022229367568899917,0.004920659267596216
TMEB211,0.016695593112863512,0.04163248408430069
TMEB212,0.006416285634768781,9.58295907228583e-4
TMEB213,0.014997365631260617,0.0017636487207705147
TMEB215,0.016604762380715815,3.3988383231775077e-4
TMEB216,7.80123193666903e-6,0.0013935248443018354
TMEB219,0.0045689246466980565,0.011935347475451606
TMEB220,0.012059605481119886,0.011531780961646062
TMEB221,0.011417282304442422,0.008317157719020694
TMEB222,0.012674467286262764,0.004117530114799159
TMEB223,0.012399701337709922,0.009417726656279306
TMEB224,0.010098482524223832,0.008897739803153877
TMEB232,0.013190518574345087,0.04076025061529319
TMEB234,0.03256963959758947,0.08780692213431428
TMEB235,0.023486824334535958,0.013468208340575005
TMEB243,0.02391808324268098,0.0266835197477109
TMEB247,0.023025849003639087,0.04633398006193557
TMEB251,0.001104109391104728,0.01045365442553444
TMEB252,0.022380189416194414,0.026522100834113924
TMEB255,0.0077708560250304435,8.877670046973146e-5
TMEB256,0.02499570297744216,0.02489149916843437
TMEB262,0.021594251641079917,0.032111812821692794
TMEB265,0.022913002830403477,0.019991392295907812
TMEB270,0.01683512102820978,0.028431868020936793
TMEB274,0.011289021698624854,0.007317390379859061
TMEB286,0.019675971915794607,0.015987662782881936
TMEB287,0.0037953886242478333,0.010140677150585996
TMEB288,0.02064685140719625,0.03998331775291024
TMEB291,0.032797805695495306,0.08946737110632684
TMEB329,0.014996923725647537,0.007400396219178671
TMEB339,0.010341868719697847,0.009953984141402866
TMEB380,0.03298521451012695,0.08916897951397684
TMEB381,0.03294567587682,0.0894705398368746
TMEB391,0.032776672391385445,0.088178403435068
TMEB394,0.020997534739241975,0.0020234026033827527
TMEB396,0.02053880966153265,0.0019876798920416094
TMEB397,0.02496992400706307,0.039393218828630526
TMEB398,0.02102614459169896,0.0019740244924428534
TMEB401,0.024025118019501333,0.020879576975401683
TMEB403,0.027196825603763283,0.0374923104678254
TMEB410,0.028172741039927004,0.0510785118597614
TMEB412,0.026548342141027543,0.03901864626481626
TMEB416,0.02687119860604425,0.039305140186887376
TMEB418,0.03190051168374641,0.08595899998419629
TMEB421,0.007514504647797477,0.020599984413313444
TMEB422,0.006619648831182816,0.03296043804350013
TMEB423,0.006560077560969097,0.0018169687255343082
TMEB427,0.003596083319079058,0.011939976213362949
TMEB428,0.009598311167342255,0.007972172873175405
TMEB430,0.0013107927656291162,7.051146666115171e-4
TMEB431,0.0010242524336008083,9.594881950678897e-4
TMEB433,0.0232091273578074,0.046801508946686374
TMEB435,0.02586751122570787,0.07040900171334982
TMEB437,0.022938462093083267,0.046115327862915605
TMEB439,0.012184637241671315,0.016368749120851078
TMEB440,0.01194532658760689,0.01579236761810951
TMEB449,0.023055466380662533,0.04557376636095638
TMEB454,0.01996731651736899,0.0012601676389198502
TMEB455,0.025777627417964636,0.07010584519763653
TMEB459,0.018288744639063017,0.00686980802291799
TMEB469,0.018596183247210345,0.038315249029032813
TMEB477,0.02575705784155381,0.06926451381741651
TMEB478,0.02314977230742115,0.04583198011684303
TMEB480,0.025445653709953664,0.06861030071095126
TMEB481,0.025722970730343228,0.0690787368381829
TMEB482,0.025784452260011106,0.07036913015850282
TMEB491,0.020121734543568037,0.021555519973597805
TMEB494,0.02505848646493921,0.06514680714537728
TMEB496,0.024386034631771067,0.04719839045724967
TMEB497,0.0241676144291836,0.02425859604054044
TMEB499,0.02006286849221711,0.013386327650476407
TMEB503,0.014915500419301501,1.238547598649624e-5
TMEB506,0.02762765510491164,0.019080367602618397
TMEB507,0.020811706365911096,0.0038243106591353965
TMEB514,0.019845390684228307,0.008281021984374817
TMEB515,0.02078127670372001,0.0019508298587969071
TMEB516,0.016954170895315323,0.0034810618953687966
TMEB527,0.025836283472658143,0.07003056146098621
TMEB533,0.031222789132136084,0.0785337831598531
TMEB534,0.03220429596930417,0.08289761892783648
TMEB537,0.01733940880217563,0.005166868315847091
TMEB538,0.0166498521293065,4.7502575683549517e-4
TMEB540,0.02324672377704954,0.03357467412784965
TMEB546,0.02313674471759705,0.019573562863226878
TMEB568,0.03256210553061247,0.08638890508333012
TMEB583,0.0210315953594485,0.002041058862870398
TMEB585,0.018800595363218573,0.005224787363382244
TMEB586,0.028406002155770473,0.06697085491671492
TMEB591,0.011967969361068552,0.005335931915026487
TMEB592,0.018462465794067875,0.00532996453434775
TMEB597,0.018637450472975638,0.007759707275971282
TMEB599,0.025443922874070855,0.037427590215761745
TMEB604,2.3767279252344316e-4,0.001617945880959086
TMEB613,0.009573096099703866,0.007080182696428063
TMEB614,0.02017817902115099,0.03969165438051154
TMEB615,0.02195927373307094,0.10315357217352052
TMEB620,0.028680131750870426,0.055358227932629754
TMEB621,0.021439091060548622,0.017247729588109988
TMEB624,0.019628374987692123,0.016922478287494856
TMEB625,0.013811130282793833,1.271993936835742e-4
TMEB628,6.527956400206941e-4,0.027392706678102872
TMEB629,5.888410107475376e-4,0.027120679241771493
TMEB630,6.21547359638296e-4,0.02621348287711468
TMEB633,0.022955532667465608,0.040161873618155805
TMEB634,0.030607266967718618,0.07010204925096138
TMEB636,0.03283475132608015,0.08981470523834
TMEB637,0.026606194271872708,0.037011993558112334
TMEB638,0.03291929100334468,0.08786146076120606
TMEB640,0.029407047394753034,0.07583067516587352
TMEB641,0.030125721263985786,0.03170984794256399
TMEB644,0.02101222628544406,0.01138025579111768
TMEB708,0.024138103946303516,0.021442982783404542
TMEB711,0.026050684386393436,0.030811296911630454
TMEB713,0.02419174514274146,0.03633175804372678
TMEB721,0.017643590505817965,0.01141168164438735
TMEB735,0.014274754674960486,0.044995149891932804
TMEB738,0.022214340072786155,0.038945678061245034
TMEB745,0.03287348759097989,0.08895223587404642
TMEB757,0.02535601348447268,0.031175485248925706
TMEB771,0.02249606397429548,0.10170843765076257
TMEB781,0.0014271292622466377,0.03099613757579018
TMEB783,0.0010589380410621872,0.0094853187181758
TMEB786,0.004326714625556479,0.005972803307976593
TMEB790,0.017718042098198102,0.0019707506798671733
TMEB813,0.026072997564642028,0.06629056718925079
TMEB829,0.00897438593014937,2.5011979391097834e-4
TMEB885,0.027977842008955704,0.05934978418643096
TMEB898,0.02443387451813816,0.03385310138514139
TMEB911,0.013083597108570736,0.0432521412350673
TMEB916,0.010235278406728106,0.008819497891468379
TMEB921,0.01799160867891465,0.00819460936275476
TMEB922,0.026770476617171673,0.05045300948922145
TMEB923,0.022788157095313236,0.03208943729243788
TMEB930,0.018633878755711982,0.007352955072770155
TMEB931,0.021672390888518935,0.09732268842138249
TMEB933,0.013664672311826647,1.0581523921408517e-4
TMEB937,0.020502775019746493,0.09177307107827322
TMEB939,0.022971852855570105,0.04543133413585003
TMEB941,0.01895368955846855,0.07800404766022125
TMEB934,0.023129844003911704,0.04645692064287572
TMEB953,0.018057605004653084,0.0238207758018775
TMEB956,0.004029775288252256,0.002924932044868958
TMEB960,0.02307267281812757,0.010101330876793617
TMEB977,0.02597036845482495,0.044861129774420486
TMEB981,0.019013840779639305,0.02943999523628662
TMEB982,0.02239304910956536,0.040208919619056954
TMEB983,6.383567296947258e-4,1.231226546674685e-5
TMEB985,0.024996901684088725,0.034861343619419755
TMEB945,0.017661783573561678,0.010127810132136046
TMEB965,0.0207793494033546,0.006756092241650658
TMEB966,0.020310919297510326,0.006328340656449169
TMEB990,0.021102247397646764,0.0024704175106157766
TMEB994,0.018646002659731153,0.0018824077071436524
TMEB996,0.020669900968346033,0.021226890122522653
TMEB998,0.02086293698006386,0.0217400815628929
TMEB1273,0.009684060119641416,0.01292224578501558
TMEB1275,0.016633266460262426,0.0026393721678385934
TMEB1276,0.02100945418286954,0.09538710974881436
TMEB1277,0.007874896561822076,0.013635491195362679
TMEB1278,0.01812854174518174,0.006165772806677595
TMEB1279,0.010900085462813106,5.664077167326537e-4
TMEB1280,0.020921295490640725,0.002067058656407125
TMEB1282,0.025255279044226378,0.03762003156998624
TMEB1283,0.017564443115607616,0.0031491212146129554
TMEB1286,0.010825621965717869,4.645504955405679e-4
TMEB1294,0.014739202134901395,0.0023035250280863855
TMEB1295,0.003698894902317696,4.090136602358331e-6
TMEB1296,0.021987040177780092,0.10259773274206374
TMEB1298,0.0014029141073223803,0.003758194101729977
TMEB1299,0.012877636991366044,0.05592277588250885
TMEB1303,0.017238974250330264,0.0030113043610655206
TMEB1304,0.013995136315852755,5.1076264317344715e-6
TMEB1305,0.013817322961204895,3.2153567800950094e-4
TMEB1314,0.006719200579524632,5.467690655410843e-4
TMEB1315,0.010603279527925039,0.001156666225526156
TMEB1317,0.00196284185124128,0.0031061485507729147
TMEB1321,0.010786842777498931,0.0069819699062364125
TMEB1329,0.0247144231000368,0.0366395245644366
TMEB1335,0.019588987131923224,0.031428184243993185
TMEB1337,0.0037135778147870543,0.00807596942616872
TMEB1340,0.019357115842308925,0.03651974498235809
TMEB1342,2.082140111358587e-4,0.001459772164536338
TMEB1345,3.9140010974619886e-4,1.3651959932369075e-6
TMEB1348,0.015467554783273912,3.769985317649161e-4
TMEB1350,0.0021793691164716336,0.0024016684300310963
TMEB1351,0.0037736604149050355,0.00764021177739257
TMEB1353,0.032641703300939726,0.08831722152234586
TMEB1360,0.01881917803015134,0.009396594430865043
TMEB1364,0.017476996123592378,7.137324340578016e-5
TMEB1367,0.03222778050305787,0.08661016369845595
TMEB1369,0.028326925582339547,0.08258314971006318
TMEB1370,0.02725405813771171,0.07122890798613639
TMEB1380,0.0212004208490498,0.02220181178160839
TMEB1381,0.02602845179127454,0.030048540195334313
TMEB1382,0.026077704479092783,0.02955377674574101
TMEB1383,0.02088807856138732,0.0021283905816535014
TMEB1384,0.025690568117541876,0.0691758997404715
TMEB1386,0.019249209924859834,0.028551039741109455
TMEB1391,0.025463619703614656,0.025470265100437237
TMEB1393,0.032082487559453414,0.08724893722857358
TMEB1394,0.025566392535562497,0.025914228690103666
TMEB1411,0.019882439530665274,0.01331724214872261
TMEB1417,0.026007073906191853,0.03333242827959389
TMEB1419,0.025289118459619266,0.06240312604901691
TMEB1430,0.03234106705743543,0.08706386446203623
TMEB1431,0.0026375449150157436,0.003517792831429722
TMEB1432,0.021781808475348833,0.09934744959471913
TMEB1433,0.028230723456893096,0.0446903166895299
TMEB1441,0.031983789822705694,0.08480160160471294
TMEB1443,0.03296829732804593,0.08902923510818755
TMEB1446,0.024035142115149524,0.02035895996602225
TMEB1447,0.02286843440076803,0.010318887899878091
TMEB1450,0.023122855798195466,0.04617855085504334
TMEB1458,0.012848944533178981,0.008041235182613335
TMEB1485,0.016759068497199957,0.007477562678188835
TMEB1486,0.02099679031603442,0.0020895897146710504
TMEB1488,0.023464079579017562,0.02760158116414858
TMEB1497,0.011315001765585978,2.0742267088732738e-5
TMEB1499,0.021185938109432267,0.04992066759222055
TMEB1501,0.002277895120523377,0.0055828560501349645
TMEB1509,0.020736596068719963,0.03318412649674479
TMEB1510,0.024861131664687033,0.053630995804312714
TMEB1517,0.008316014973963061,2.1636142405919553e-5
TMEB1519,0.02383003317386525,0.030504471228096634
TMEB1531,0.020864927952941165,0.0021003593582516245
TMEB1534,0.016217018914853453,0.0031894348314114146
TMEB1541,0.011871229054930179,0.017075918333400025
TMEB1549,0.024345918543697633,0.030972901537357912
TMEB1575,0.012018259245068823,0.01710625730777846
TMEB1588,0.022123030311123563,0.10295669534238619
TMEB1590,0.02385229937980892,0.03100640155667113
TMEB1593,0.023151290367325154,0.04687680615760141
TMEB1597,0.03292005428325355,0.08928272301558232
TMEB1599,0.026170954447506244,0.03371906964423593
TMEB1601,0.03299607845666959,0.0890099511315982
TMEB1609,0.02615186166529188,0.0741928711284005
TMEB1631,0.030768758415669995,0.07379994840594319
TMEB1635,0.03240642170396228,0.08776879422097965
TMEB1641,0.022953878963229785,0.019681331196640027
TMEB1646,0.027497361369375063,0.05400260699849153
TMEB1705,0.027334942814172147,0.05361587655263777
TMEB1709,0.014266185580677838,0.044844789544983894
TMEB1711,0.0236812456718595,0.024622447592367838
TMEB1715,0.01683588299710213,4.8379259251194823e-4
TMEB1718,0.01922657358410752,0.007167853364689505
TMEB1719,0.02465941326188599,0.02623018425247396
TMEB1783,0.019614941950153217,0.007682739993238458
TMEB1732,0.025189236629582817,0.03668033688269147
TMEB1733,0.02314888759961909,0.07688771954896353
TMEB1735,0.006214356161321672,0.006600542732706411
TMEB1736,0.019715138072064226,0.008306937919790845
TMEB1741,0.02652166542165302,0.045365531663494454
TMEB1765,0.025948978601488388,0.051666452571873286
TMEB1774,0.022289623007717047,0.018284053035289842
TMEB1777,0.011124241091121518,0.00998601233294841
TMEB1785,0.019212727767802792,0.0046797622983658195
TMEB1787,0.0037394112844210473,0.02015173533014869
TMEB1793,0.00969744133320413,0.0024639657496009645
TMEB1795,0.01503984565600929,8.654288113408185e-5
TMEB1796,0.010709235074556957,0.0113188008806256
TMEB1797,0.02232296409570694,0.021084453183557773
TMEB1798,0.01017699197337062,0.013145655786923869
TMEB1800,0.0037851135337305403,6.42990089157721e-4
TMEB1803,0.014380618839536926,1.1005657371542123e-5
TMEB1804,0.0033938047148353635,7.230286182932945e-4
TMEB1805,0.01522640735742301,1.4456196766252492e-4
TMEB1806,0.014141616063779968,0.0030711227769450937
TMEB1808,0.023088003888495967,0.04642527641144136
TMEB1809,6.015788285558787e-5,0.004765106052849954
TMEB1810,0.015474967358178202,3.461274432659446e-4
TMEB1812,0.011760564869413037,0.022057975679220188
TMEB1813,0.01031554845989883,0.018577512708146372
TMEB1815,0.013243728416557785,0.0016882062560624118
TMEB1816,0.004295723448032001,0.014377012612986632
TMEB1818,0.012111668987509793,0.001784579103410675
TMEB1821,3.7161011297841767e-4,3.3342181655562257e-6
TMEB1831,0.019131709498831143,0.005014826409024123
TMEB1833,4.4126397893740163e-5,0.00440327215773157
TMEB1837,0.0022382178930201294,0.0027096187626442975
TMEB1841,0.026555524637735455,0.046282288689775075
TMEB1845,0.026534679536697386,0.04556577973910454
TMEB1945,0.01958032092383781,0.010956149918605877
TMEB1846,0.023191246108726457,0.04629707957861183
TMEB1851,0.02557816168764099,0.04131422982145938
TMEB1858,0.02038659521402875,0.012868153639599872
TMEB1875,0.016608629587227267,0.010999897882769553
TMEB1876,0.021717499227549456,0.008024869700722437
TMEB1879,0.012051333714815229,0.021589432782100768
TMEB1886,0.00972297572043537,2.8704800817422932e-5
TMEB1888,6.265250138444163e-4,0.01898563555315434
TMEB1890,0.01961634322819545,0.0068684105969739765
TMEB1891,0.0070134373495121935,0.013749431945858101
TMEB1894,0.012041601270635326,0.01992469062947274
TMEB1897,0.014875253986314877,0.00537154919733654
TMEB1907,0.011414851747032925,0.003931505669615787
TMEB1908,0.013584908791644791,0.0011880570722958197
TMEB1909,0.009523484223745651,0.004565347875659865
TMEB1913,0.018609660000509114,4.2747359283002123e-4
TMEB1915,0.009194042072948624,0.0012161291072198752
TMEB1917,0.012565221502654336,0.004246046125341257
TMEB1921,0.009975529972142908,7.440108643627567e-4
TMEB1923,0.04554543783198642,0.03308563420623905
TMEB1928,0.010019285842476904,0.00892332336738018
TMEB1931,0.007903114944900294,0.023334777451136622
TMEB1932,0.010425377806825151,0.01348948401764325
TMEB1941,0.0326603102985157,0.08796390214182664
TMEB1947,0.021001890285985998,0.001960014852566883
TMEB1949,0.021354052629199382,0.025466154127160332
TMEB1951,0.03205013973554711,0.08627897770593612
TMEB1952,0.01715311275866612,0.005697287693288134
TMEB1955,0.026776634371457383,0.06578379237572454
TMEB1956,0.030959051889877024,0.07768578048480292
TMEB1960,0.020834412254112412,0.0037842322108776233
TMEB1963,0.009049274327702184,7.794054429839549e-4
TMEB1982,0.01151499833484922,0.03670538481678566
TMEB1989,0.02578345822009667,0.06915385420868332
TMEB1992,0.023130971365124,0.02029966845414034
TMEB1994,0.0252012356814191,0.06158405141977135
TMEB1996,0.019762770293224718,0.017147073869172066
TMEB1997,0.026449024726483288,0.05109340986864713
TMEB2004,0.023094123162123576,0.04693645197012441
TMEB2007,0.023071743516431025,0.04539558210081071
TMEB2011,0.02391257999643884,0.019877800123833975
TMEB2012,0.03300184107545502,0.08911241331692736
TMEB2017,0.00469808016174417,0.0210583808245178
TMEB2023,0.021062123917612235,0.04727657900269968
TMEB2025,0.023832987328726615,0.01987035265520031
TMEB2026,0.02363864938579952,0.036730059073472716
TMEB2030,0.02108568974849213,0.0022143035990826545
TMEB2031,0.01982100411932678,0.016602023600590196
TMEB2032,0.02309323781381969,0.046881541095179204
TMEB2036,0.021084049328834533,0.002137601263395513
TMEB2037,0.020275525567347023,0.017880647028153188
TMEB2038,0.013243542391185234,0.004569245732177796
TMEB2039,0.022612272733544794,0.021876806840742877
TMEB2040,0.025842925815234567,0.07020332396965787
TMEB2041,0.023985099711672224,0.02004586002287795
TMEB2043,0.02359028577004415,0.02063891058673264
TMEB2044,0.022945595431964932,0.04155501416167095
TMEB2045,0.022783872795555587,0.02115214548425805
TMEB2047,0.019790680325713655,0.016261319421473443
TMEB2048,0.022563695922930622,0.016530649603334724
TMEB2049,0.021898059433964463,0.029270396678875113
TMEB2057,0.02308962447270244,0.04552412420662728
TMEB2063,0.0146080134036752,0.004510856683146083
TMEB2064,0.014571527844802567,0.004373187734217161
TMEB2067,0.020957584231720863,0.0019157761786796422
TMEB2071,0.021083374721348982,0.0020627003850898704
TMEB2072,0.02305301489658681,0.02151329901950766
TMEB2073,0.021037723760345583,0.0021115171044042464
TMEB2074,0.02109757534099011,0.017874836311317657
TMEB2075,0.02003480898681854,0.022666190060855615
TMEB2076,0.020037380662634458,0.0011964852807616908
TMEB2077,0.025180569458590246,0.06070532971513025
TMEB2078,0.02240494488144726,0.03967788206228101
TMEB2082,0.032970842846994,0.08926023540818434
TMEB2083,0.030863871156276538,0.06975846995117688
TMEB2084,0.01633936243023982,3.880736760586727e-4
TMEB2087,0.020612727615703437,0.0028795484538748873
TMEB2090,0.003876233932766313,5.01309824537175e-4
TMEB2093,0.023809328150623418,0.05149750758090201
TMEB2096,0.024422716928407213,0.05801249371713088
