"Trait","Trial","VarG","VarE","Mean","H2","CV","PEV","Ac"
"FRWT","19pyt57highTCIB",0,0.720625,-2.40000000000001,0,-0.353706809298949,0,NA
"FRWT","17ayt12highDMIB",0.000639608803791218,0.0123432626990815,1.34065814628952,0.08,0.0828699228634965,0.0005873245545474,0.29
"FRWT","15ayt15regionaltrialIB",0.00508815279110071,0.0109082699993252,0.836908645053195,0.55,0.124795775871731,0.00245527538296093,0.72
"FRWT","19ayt18highYldIB",0.00292513399543815,0.154652408483072,-0.892165127089402,0.03,-0.440791387522212,0.00283981662867378,0.17
"FRWT","18UYT11WrtKaoma",0.00276362391700672,0.00657225545960121,-0.23206801702208,0.44,-0.34933486058915,0.00157521852180599,0.66
"FRWT","17ayt7pdMK",0.0869758630257432,0.0528897874582616,1.42517932830411,0.75,0.161367621030795,0.0241992227863315,0.85
"FRWT","18ayt10highDMIB",0.225881953870715,0.0316895012462495,0.207071154413727,0.94,0.85968252204032,0.015694838700512,0.96
"FRWT","18ayt14wrthighDMIB",0.0296871247937188,0.00151863244720242,-0.35740728888718,0.98,-0.109034247900634,0.000795138761264307,0.99
"FRWT","15pyt30pdIB",0,1.92988040123457,0.807870370370373,0,1.71958448371322,0,NA
"FRWT","19pyt15yrthighDMIB",0.732213872311062,0.105731834959794,-5.12963579500859,0.92,-0.0633893580228335,0.0636675490870103,0.96
"FRWT","14uyt19yrtMK",0.0217741944179633,0.00363053231397158,0.163155793350557,0.9,0.369302845505026,0.00258648513460616,0.94
